Traffic Volumes Counts,,,,,,,,,,24 hour Period Hourly Counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dist,Cnty,Rte,Prefix,PM,Leg,Dir,Description,Date,Day,_0_1,,_1_2,,_2_3,,_3_4,,_4_5,,_5_6 ,,_6_7,,_7_8,,_8_9,,_9_10,,_10_11,,_11_12,,_12_13,,_13_14,,_14_15,,_15_16,,_16_17,,_17_18,,_18_19 ,,_19_20,,_20_21 ,,_21_22,,_22_23,,_23_24,,_24hr_total
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/01/2019,TUE,92,A,58,A,58,A,55,A,105,A,276,A,516,A,699,A,644,A,690,A,690,A,774,A,724,A,711,A,770,A,734,A,781,A,769,A,632,A,727,A,483,A,351,A,269,A,176,A,"11,784 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/02/2019,WED,87,A,57,A,50,A,52,A,108,A,268,A,530,A,703,A,681,A,646,A,770,A,713,A,790,A,764,A,849,A,717,A,703,A,730,A,635,A,713,A,450,A,453,A,322,A,202,A,"11,993 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/04/2019,FRI,89,A,43,A,68,A,68,A,97,A,278,A,509,A,749,A,782,A,770,A,774,A,785,A,791,A,825,A,1022,A,993,A,783,A,838,A,922,A,686,A,520,A,503,A,356,A,235,A,"13,486 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/05/2019,SAT,146,A,94,A,83,A,51,A,70,A,125,A,214,A,352,A,517,A,644,A,692,A,735,A,764,A,710,A,738,A,703,A,764,A,705,A,795,A,654,A,424,A,409,A,338,A,194,A,"10,921 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/07/2019,MON,72,A,37,A,37,A,56,A,109,A,259,A,533,A,703,A,664,A,778,A,704,A,702,A,776,A,779,A,859,A,692,A,785,A,754,A,606,A,726,A,548,A,419,A,320,A,183,A,"12,101 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/08/2019,TUE,88,A,38,A,41,A,54,A,93,A,266,A,512,A,683,A,631,A,637,A,718,A,747,A,760,A,755,A,773,A,668,A,746,A,783,A,584,A,654,A,478,A,311,A,293,A,196,A,"11,509 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/10/2019,THU,120,A,88,A,70,A,64,A,105,A,251,A,522,A,717,A,717,A,767,A,732,A,728,A,819,A,778,A,802,A,671,A,753,A,718,A,564,A,654,A,452,A,380,A,293,A,208,A,"11,973 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/12/2019,SAT,149,A,135,A,73,A,49,A,68,A,124,A,207,A,316,A,476,A,529,A,594,A,627,A,774,A,762,A,711,A,686,A,730,A,727,A,641,A,561,A,427,A,425,A,298,A,199,A,"10,288 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/15/2019,TUE,97,A,59,A,72,A,54,A,96,A,265,A,528,A,709,A,735,A,736,A,795,A,777,A,736,A,717,A,840,A,775,A,769,A,725,A,658,A,648,A,478,A,353,A,274,A,198,A,"12,094 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/16/2019,WED,82,A,72,A,77,A,54,A,105,A,271,A,551,A,659,A,725,A,715,A,791,A,751,A,729,A,758,A,874,A,699,A,740,A,788,A,744,A,654,A,487,A,431,A,297,A,202,A,"12,256 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/18/2019,FRI,96,A,86,A,76,A,74,A,126,A,242,A,528,A,716,A,758,A,812,A,825,A,792,A,774,A,780,A,830,A,749,A,822,A,780,A,663,A,713,A,510,A,444,A,344,A,262,A,"12,802 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/19/2019,SAT,159,A,109,A,62,A,56,A,75,A,138,A,221,A,335,A,472,A,626,A,738,A,736,A,840,A,775,A,753,A,759,A,709,A,730,A,696,A,626,A,494,A,386,A,296,A,213,A,"11,004 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/20/2019,SUN,131,A,85,A,54,A,46,A,64,A,73,A,143,A,216,A,308,A,445,A,586,A,593,A,714,A,682,A,655,A,611,A,587,A,618,A,587,A,468,A,348,A,226,A,201,A,121,A,"8,562 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/21/2019,MON,87,A,40,A,39,A,50,A,95,A,268,A,505,A,720,A,784,A,658,A,690,A,701,A,721,A,754,A,791,A,671,A,724,A,658,A,665,A,614,A,466,A,350,A,268,A,196,A,"11,515 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/23/2019,WED,100,A,73,A,68,A,59,A,58,A,141,A,470,A,676,A,695,A,662,A,728,A,741,A,765,A,765,A,813,A,724,A,882,A,777,A,646,A,673,A,456,A,410,A,333,A,196,A,"11,911 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/24/2019,THU,118,A,74,A,52,A,59,A,87,A,248,A,518,A,670,A,650,A,720,A,717,A,804,A,811,A,781,A,748,A,809,A,788,A,746,A,660,A,603,A,477,A,377,A,344,A,214,A,"12,075 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/25/2019,FRI,138,A,75,A,72,A,63,A,107,A,227,A,493,A,757,A,586,A,557,A,796,A,816,A,780,A,626,A,749,A,759,A,747,A,658,A,636,A,683,A,497,A,435,A,361,A,258,A,"11,876 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/27/2019,SUN,186,A,115,A,83,A,46,A,61,A,79,A,165,A,178,A,320,A,450,A,581,A,694,A,747,A,668,A,693,A,622,A,620,A,746,A,638,A,455,A,409,A,256,A,199,A,149,A,"9,160 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/29/2019,TUE,106,A,59,A,67,A,57,A,114,A,226,A,571,A,691,A,670,A,701,A,738,A,788,A,759,A,732,A,821,A,695,A,745,A,753,A,643,A,624,A,437,A,323,A,265,A,158,A,"11,743 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/30/2019,WED,92,A,77,A,59,A,63,A,111,A,266,A,528,A,655,A,628,A,685,A,676,A,738,A,789,A,765,A,786,A,615,A,760,A,745,A,639,A,655,A,508,A,411,A,318,A,206,A,"11,775 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,10/31/2019,THU,108,A,70,A,60,A,76,A,104,A,242,A,531,A,689,A,777,A,675,A,692,A,835,A,775,A,803,A,747,A,777,A,821,A,724,A,504,A,564,A,460,A,388,A,255,A,205,A,"11,882 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/01/2020,FRI,67,A,41,A,37,A,32,A,62,A,117,A,226,A,340,A,383,A,383,A,399,A,443,A,491,A,522,A,528,A,516,A,505,A,497,A,375,A,260,A,196,A,170,A,154,A,107,A,"6,851 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/02/2020,SAT,73,A,48,A,24,A,24,A,46,A,79,A,118,A,196,A,202,A,258,A,322,A,328,A,386,A,400,A,426,A,378,A,375,A,368,A,263,A,208,A,180,A,127,A,116,A,88,A,"5,033 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/03/2020,SUN,63,A,43,A,22,A,14,A,29,A,54,A,90,A,137,A,139,A,192,A,220,A,238,A,324,A,328,A,363,A,286,A,276,A,272,A,272,A,181,A,152,A,128,A,78,A,69,A,"3,970 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/05/2020,TUE,72,A,39,A,35,A,25,A,54,A,150,A,268,A,389,A,395,A,376,A,408,A,386,A,495,A,461,A,539,A,574,A,477,A,511,A,345,A,237,A,209,A,133,A,135,A,140,A,"6,853 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/07/2020,THU,65,A,48,A,36,A,28,A,69,A,155,A,295,A,387,A,376,A,374,A,395,A,435,A,426,A,459,A,562,A,548,A,524,A,548,A,377,A,234,A,185,A,134,A,151,A,108,A,"6,919 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/08/2020,FRI,69,A,42,A,36,A,26,A,76,A,150,A,294,A,412,A,392,A,503,A,450,A,482,A,504,A,530,A,564,A,590,A,495,A,543,A,407,A,289,A,211,A,168,A,136,A,121,A,"7,490 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/09/2020,SAT,88,A,34,A,27,A,27,A,57,A,73,A,143,A,200,A,238,A,366,A,387,A,424,A,424,A,455,A,434,A,436,A,385,A,367,A,289,A,249,A,166,A,130,A,137,A,71,A,"5,607 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/10/2020,SUN,51,A,39,A,22,A,14,A,32,A,58,A,94,A,148,A,146,A,201,A,297,A,280,A,374,A,357,A,397,A,312,A,310,A,349,A,292,A,204,A,201,A,125,A,114,A,62,A,"4,479 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/16/2020,SAT,67,A,58,A,21,A,27,A,51,A,75,A,152,A,205,A,253,A,355,A,388,A,407,A,436,A,462,A,486,A,427,A,401,A,381,A,349,A,232,A,175,A,159,A,131,A,74,A,"5,772 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/17/2020,SUN,72,A,23,A,26,A,20,A,32,A,55,A,93,A,157,A,115,A,196,A,204,A,254,A,335,A,353,A,347,A,283,A,322,A,335,A,270,A,199,A,177,A,111,A,94,A,62,A,"4,135 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/18/2020,MON,37,A,28,A,15,A,30,A,67,A,168,A,292,A,385,A,455,A,414,A,409,A,380,A,460,A,470,A,570,A,555,A,530,A,555,A,352,A,243,A,188,A,135,A,135,A,102,A,"6,975 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/19/2020,TUE,74,A,35,A,42,A,14,A,71,A,175,A,297,A,437,A,424,A,452,A,405,A,423,A,438,A,532,A,589,A,584,A,541,A,522,A,332,A,265,A,200,A,149,A,147,A,116,A,"7,264 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/20/2020,WED,83,A,39,A,35,A,31,A,62,A,163,A,311,A,433,A,433,A,443,A,409,A,438,A,481,A,513,A,591,A,597,A,553,A,575,A,426,A,277,A,220,A,153,A,144,A,124,A,"7,534 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/21/2020,THU,62,A,57,A,35,A,27,A,69,A,187,A,287,A,434,A,481,A,443,A,384,A,451,A,508,A,575,A,589,A,556,A,544,A,548,A,407,A,291,A,217,A,150,A,165,A,123,A,"7,590 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/22/2020,FRI,78,A,33,A,41,A,32,A,78,A,147,A,277,A,404,A,481,A,512,A,520,A,545,A,594,A,578,A,646,A,612,A,576,A,586,A,442,A,326,A,258,A,182,A,153,A,128,A,"8,229 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/24/2020,SUN,40,A,34,A,12,A,11,A,26,A,43,A,63,A,189,A,168,A,263,A,327,A,346,A,379,A,387,A,385,A,336,A,331,A,342,A,317,A,246,A,168,A,149,A,123,A,101,A,"4,786 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/29/2020,FRI,75,A,39,A,40,A,39,A,74,A,193,A,302,A,428,A,446,A,499,A,480,A,513,A,593,A,587,A,634,A,584,A,481,A,611,A,421,A,303,A,242,A,182,A,177,A,118,A,"8,061 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/30/2020,SAT,82,A,78,A,29,A,29,A,59,A,82,A,147,A,246,A,237,A,391,A,352,A,411,A,421,A,416,A,418,A,409,A,392,A,408,A,290,A,227,A,180,A,176,A,140,A,115,A,"5,735 "
4,SCL,880 , ,6.446,N,S,SB ON FR MONTAGUE EXP         ,05/31/2020,SUN,64,A,150,A,26,A,20,A,38,A,68,A,113,A,186,A,156,A,265,A,297,A,301,A,340,A,345,A,390,A,347,A,371,A,351,A,262,A,256,A,194,A,83,A,63,A,50,A,"4,736 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/01/2019,TUE,25,A,30,A,17,A,10,A,47,A,147,A,140,A,261,A,246,A,229,A,199,A,263,A,303,A,358,A,374,A,450,A,498,A,493,A,564,A,374,A,301,A,232,A,125,A,83,A,"5,769 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/02/2019,WED,56,A,26,A,24,A,17,A,37,A,139,A,149,A,222,A,232,A,303,A,197,A,275,A,336,A,320,A,353,A,395,A,503,A,519,A,560,A,294,A,297,A,243,A,125,A,87,A,"5,709 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/04/2019,FRI,58,A,37,A,15,A,13,A,48,A,135,A,179,A,269,A,339,A,253,A,250,A,383,A,515,A,544,A,605,A,507,A,524,A,522,A,529,A,636,A,533,A,508,A,228,A,143,A,"7,773 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/05/2019,SAT,108,A,78,A,28,A,22,A,18,A,64,A,98,A,132,A,190,A,206,A,306,A,375,A,488,A,494,A,590,A,639,A,638,A,604,A,603,A,658,A,588,A,550,A,231,A,126,A,"7,834 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/06/2019,SUN,107,A,78,A,39,A,16,A,18,A,32,A,61,A,81,A,136,A,185,A,217,A,311,A,389,A,563,A,593,A,635,A,603,A,647,A,642,A,615,A,549,A,236,A,167,A,72,A,"6,992 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/07/2019,MON,43,A,14,A,9,A,13,A,48,A,147,A,215,A,303,A,339,A,231,A,243,A,286,A,419,A,408,A,536,A,439,A,552,A,528,A,626,A,486,A,454,A,382,A,178,A,85,A,"6,984 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/08/2019,TUE,50,A,24,A,11,A,10,A,29,A,144,A,185,A,295,A,291,A,234,A,257,A,280,A,459,A,436,A,536,A,455,A,518,A,584,A,639,A,504,A,438,A,351,A,154,A,91,A,"6,975 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/10/2019,THU,75,A,40,A,26,A,11,A,41,A,117,A,160,A,256,A,303,A,172,A,236,A,311,A,404,A,488,A,509,A,459,A,544,A,592,A,687,A,466,A,419,A,320,A,150,A,97,A,"6,883 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/12/2019,SAT,114,A,68,A,25,A,21,A,34,A,36,A,78,A,99,A,148,A,191,A,227,A,339,A,442,A,450,A,533,A,565,A,571,A,650,A,592,A,613,A,577,A,506,A,228,A,157,A,"7,264 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/15/2019,TUE,38,A,32,A,22,A,26,A,51,A,112,A,194,A,246,A,343,A,214,A,178,A,291,A,396,A,417,A,531,A,466,A,535,A,474,A,638,A,611,A,404,A,322,A,159,A,97,A,"6,797 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/16/2019,WED,33,A,39,A,26,A,17,A,51,A,146,A,173,A,285,A,314,A,211,A,208,A,287,A,391,A,442,A,453,A,475,A,550,A,516,A,682,A,555,A,424,A,324,A,115,A,78,A,"6,795 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/18/2019,FRI,75,A,54,A,26,A,28,A,57,A,118,A,173,A,248,A,320,A,244,A,247,A,389,A,496,A,579,A,617,A,467,A,509,A,561,A,590,A,615,A,487,A,462,A,189,A,169,A,"7,720 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/19/2019,SAT,92,A,62,A,29,A,23,A,29,A,46,A,89,A,129,A,161,A,204,A,295,A,374,A,434,A,494,A,586,A,586,A,633,A,611,A,558,A,689,A,607,A,574,A,203,A,119,A,"7,627 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/20/2019,SUN,114,A,56,A,29,A,12,A,18,A,37,A,61,A,75,A,122,A,199,A,215,A,298,A,385,A,450,A,559,A,619,A,673,A,703,A,662,A,644,A,546,A,240,A,144,A,63,A,"6,924 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/21/2019,MON,25,A,20,A,14,A,8,A,53,A,141,A,183,A,283,A,327,A,192,A,206,A,306,A,386,A,399,A,507,A,471,A,532,A,598,A,742,A,520,A,364,A,278,A,90,A,72,A,"6,717 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/23/2019,WED,48,A,11,A,25,A,16,A,53,A,143,A,185,A,279,A,360,A,224,A,240,A,308,A,405,A,457,A,497,A,492,A,554,A,535,A,674,A,595,A,464,A,379,A,158,A,91,A,"7,193 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/24/2019,THU,72,A,55,A,21,A,10,A,38,A,156,A,178,A,257,A,324,A,200,A,228,A,334,A,430,A,502,A,526,A,456,A,558,A,555,A,703,A,504,A,379,A,353,A,143,A,104,A,"7,086 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/25/2019,FRI,55,A,37,A,19,A,17,A,46,A,126,A,208,A,274,A,328,A,259,A,255,A,415,A,509,A,552,A,588,A,497,A,543,A,539,A,589,A,560,A,461,A,482,A,211,A,160,A,"7,730 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/27/2019,SUN,99,A,80,A,29,A,16,A,13,A,36,A,58,A,79,A,119,A,202,A,249,A,296,A,434,A,477,A,544,A,637,A,700,A,716,A,665,A,571,A,502,A,224,A,135,A,90,A,"6,971 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/29/2019,TUE,30,A,16,A,19,A,7,A,56,A,124,A,186,A,312,A,305,A,246,A,208,A,277,A,367,A,512,A,602,A,514,A,549,A,557,A,613,A,633,A,385,A,322,A,142,A,68,A,"7,050 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,10/31/2019,THU,58,A,42,A,26,A,24,A,43,A,135,A,183,A,286,A,353,A,261,A,222,A,354,A,425,A,449,A,637,A,511,A,536,A,543,A,499,A,421,A,354,A,302,A,162,A,105,A,"6,931 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/01/2020,FRI,13,A,6,A,4,A,10,A,27,A,71,A,113,A,100,A,125,A,115,A,112,A,149,A,169,A,171,A,207,A,178,A,162,A,147,A,144,A,115,A,85,A,36,A,50,A,46,A,"2,355 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/02/2020,SAT,15,A,4,A,7,A,11,A,16,A,30,A,43,A,49,A,70,A,77,A,93,A,148,A,136,A,145,A,174,A,139,A,143,A,118,A,119,A,81,A,71,A,51,A,45,A,30,A,"1,815 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/03/2020,SUN,17,A,9,A,12,A,7,A,5,A,25,A,36,A,39,A,49,A,76,A,81,A,125,A,125,A,112,A,113,A,111,A,126,A,130,A,115,A,87,A,68,A,56,A,21,A,15,A,"1,560 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/05/2020,TUE,6,A,4,A,6,A,20,A,24,A,86,A,112,A,136,A,132,A,109,A,106,A,125,A,177,A,152,A,218,A,205,A,172,A,160,A,139,A,112,A,70,A,42,A,48,A,42,A,"2,403 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/07/2020,THU,9,A,6,A,7,A,20,A,28,A,92,A,128,A,123,A,144,A,145,A,120,A,152,A,156,A,180,A,239,A,199,A,174,A,142,A,160,A,100,A,97,A,37,A,35,A,28,A,"2,521 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/08/2020,FRI,9,A,7,A,11,A,9,A,32,A,81,A,131,A,123,A,131,A,129,A,140,A,149,A,189,A,186,A,190,A,187,A,192,A,172,A,142,A,133,A,97,A,54,A,51,A,38,A,"2,583 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/09/2020,SAT,21,A,15,A,6,A,10,A,24,A,29,A,56,A,62,A,56,A,103,A,114,A,143,A,171,A,151,A,158,A,200,A,158,A,176,A,124,A,141,A,80,A,63,A,36,A,33,A,"2,130 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/10/2020,SUN,18,A,11,A,5,A,6,A,8,A,21,A,44,A,36,A,61,A,78,A,86,A,135,A,169,A,157,A,148,A,150,A,143,A,162,A,124,A,89,A,88,A,71,A,30,A,18,A,"1,858 "
4,SCL,880 , ,7.653,N,N,NB ON FR GREAT MALL EXPWY     ,05/16/2020,SAT,17,A,12,A,8,A,9,A,20,A,43,A,50,A,60,A,64,A,131,A,110,A,161,A,182,A,173,A,199,A,182,A,187,A,153,A,144,A,85,A,80,A,64,A,46,A,36,A,"2,216 "
